Bandstructure_0@Moire0.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -5.049242e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| M  [0  , 1/2, 0  ]  [0.4255, 0.2457, 0.0000]  x = 3.6603e-01                 |
| K  [1/3, 1/3, 0  ]  [0.5673, 0.0000, 0.0000]  x = 5.7735e-01                 |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
3.6603e-01  -1.9021e+01   [0.0000e+00, 5.0000e-01, 0.0000e+00]
3.7659e-01  -1.9020e+01   [1.6667e-02, 4.9167e-01, 0.0000e+00]
3.8716e-01  -1.9019e+01   [3.3333e-02, 4.8333e-01, 0.0000e+00]
3.9772e-01  -1.9016e+01   [5.0000e-02, 4.7500e-01, 0.0000e+00]
4.0829e-01  -1.9012e+01   [6.6667e-02, 4.6667e-01, 0.0000e+00]
4.1886e-01  -1.9007e+01   [8.3333e-02, 4.5833e-01, 0.0000e+00]
4.2942e-01  -1.9002e+01   [1.0000e-01, 4.5000e-01, 0.0000e+00]
4.3999e-01  -1.8995e+01   [1.1667e-01, 4.4167e-01, 0.0000e+00]
4.5056e-01  -1.8987e+01   [1.3333e-01, 4.3333e-01, 0.0000e+00]
4.6112e-01  -1.8977e+01   [1.5000e-01, 4.2500e-01, 0.0000e+00]
4.7169e-01  -1.8967e+01   [1.6667e-01, 4.1667e-01, 0.0000e+00]
4.8225e-01  -1.8956e+01   [1.8333e-01, 4.0833e-01, 0.0000e+00]
